,timestamp,open,high,low,close,volume,price,balance,position,position_value,total_balance,signal,position_change,market_type,leverage
0,2024-01-01T01:00:00,42475.23,42775.0,42431.65,42613.56,1196.37856,42613.56,0.0,0.23396308592851667,9970.0,9970.0,1.0,1.0,futures,3
1,2024-01-01T02:00:00,42613.57,42638.41,42500.0,42581.1,685.2198,42581.1,9952.443152672531,0.0,0.0,9952.443152672531,0.0,-1.0,futures,3
2,2024-01-01T03:00:00,42581.09,42586.64,42230.08,42330.49,794.80391,42330.49,9952.443152672531,0.0,0.0,9952.443152672531,-1.0,-1.0,futures,3
3,2024-01-01T04:00:00,42330.5,42399.99,42209.46,42399.99,715.4176,42399.99,0.0,0.23402330574168798,9922.585823214513,9922.585823214513,0.0,1.0,futures,3
4,2024-01-01T05:00:00,42399.98,42406.0,42180.77,42234.01,736.53152,42234.01,0.0,0.23402330574168798,9883.742634927508,9883.742634927508,0.0,0.0,futures,3
5,2024-01-01T06:00:00,42234.01,42424.82,42208.68,42396.69,601.3725,42396.69,0.0,0.23402330574168798,9921.813546305566,9921.813546305566,0.0,0.0,futures,3
6,2024-01-01T07:00:00,42396.69,42500.0,42396.68,42492.46,653.67718,42492.46,0.0,0.23402330574168798,9944.225958296447,9944.225958296447,0.0,0.0,futures,3
7,2024-01-01T08:00:00,42492.46,42556.5,42452.58,42549.99,427.19365,42549.99,0.0,0.23402330574168798,9957.689319075766,9957.689319075766,1.0,1.0,futures,3
8,2024-01-01T09:00:00,42550.0,42699.32,42537.18,42649.69,879.62491,42649.69,9971.040421215555,0.0,0.0,9971.040421215555,0.0,-1.0,futures,3
9,2024-01-01T10:00:00,42649.69,42749.36,42628.0,42691.1,856.81851,42691.1,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
10,2024-01-01T11:00:00,42691.1,42762.39,42605.21,42690.2,785.16567,42690.2,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
11,2024-01-01T12:00:00,42690.21,42780.0,42611.45,42648.38,785.52851,42648.38,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
12,2024-01-01T13:00:00,42648.37,42748.0,42612.76,42715.54,497.2024,42715.54,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
13,2024-01-01T14:00:00,42715.54,42715.55,42580.0,42612.24,711.01152,42612.24,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
14,2024-01-01T15:00:00,42612.24,42847.07,42586.51,42783.05,942.70163,42783.05,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
15,2024-01-01T16:00:00,42783.05,42856.0,42664.42,42725.15,918.71056,42725.15,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
16,2024-01-01T17:00:00,42725.15,42824.9,42704.42,42812.7,677.33678,42812.7,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
17,2024-01-01T18:00:00,42812.71,43208.86,42812.7,43111.1,2143.30897,43111.1,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
18,2024-01-01T19:00:00,43111.1,43550.0,43103.64,43517.99,1947.61533,43517.99,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
19,2024-01-01T20:00:00,43517.98,43829.99,43510.71,43687.86,2905.07295,43687.86,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
20,2024-01-01T21:00:00,43687.85,43792.59,43480.76,43619.21,1541.59126,43619.21,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
21,2024-01-01T22:00:00,43619.22,43661.1,43361.6,43529.93,1024.36372,43529.93,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
22,2024-01-01T23:00:00,43529.94,44184.1,43529.93,44179.55,3475.97051,44179.55,9971.040421215555,0.0,0.0,9971.040421215555,0.0,0.0,futures,3
