,entry_time,entry_price,quantity,entry_amount,side,status,entry_balance,exit_time,exit_price,exit_balance,profit,leverage,market_type,profit_percent
45,2024-02-20T10:00:00,52119.99,0.1668599786677997,26168.727441020867,long,closed,8722.909147006954,2024-02-20T11:00:00,52286.8,8715.849758274902,-7.059388732051957,3,futures,-0.08092929334789778
46,2024-02-20T17:00:00,51324.99,0.1693074311168902,26147.549274824705,long,closed,8715.849758274902,2024-02-20T22:00:00,52168.65,8823.707576219818,107.85781794491595,3,futures,1.237490559569543
47,2024-02-21T06:00:00,51741.98,0.17002125650180297,26471.122728659455,long,closed,8823.707576219818,2024-02-21T22:00:00,51511.1,8749.223963844233,-74.48361237558493,3,futures,-0.844130562262968
48,2024-02-22T14:00:00,51374.0,0.16979359777227196,26247.6718915327,long,closed,8749.223963844233,2024-02-22T19:00:00,51509.99,8737.320456790436,-11.903507053797512,3,futures,-0.1360521470588516
49,2024-02-23T00:00:00,51455.85,0.1692928694292304,26211.961370371308,long,closed,8737.320456790436,2024-02-23T18:00:00,51103.76,8642.850666853705,-94.4697899367311,3,futures,-1.0812215301467143
50,2024-02-23T23:00:00,50744.15,0.16981114305497566,25928.552000561114,long,closed,8642.850666853705,2024-02-24T05:00:00,51047.36,8659.742140987302,16.891474133597512,3,futures,0.19543869013469717
51,2024-02-26T15:00:00,52842.32,0.16338727963806926,25979.226422961907,long,closed,8659.742140987302,2024-02-26T16:00:00,53391.02,8714.690101386846,54.94796039954417,3,futures,0.6345219003631941
52,2024-02-28T08:00:00,59448.42,0.14615268212481822,26144.070304160537,long,closed,8714.690101386846,2024-02-28T09:00:00,59300.01,8658.188656017013,-56.501445369833164,3,futures,-0.6483471553491271
53,2024-02-28T23:00:00,62432.1,0.13826563722906907,25974.56596805104,long,closed,8658.188656017013,2024-02-29T00:00:00,61359.99,8475.494139601586,-182.69451641542764,3,futures,-2.11007779656619
54,2024-02-29T06:00:00,63000.0,0.13412805805052033,25426.482418804757,long,closed,8475.494139601586,2024-02-29T07:00:00,62707.17,8402.380147005902,-73.11399259568316,3,futures,-0.8626516801428674
55,2024-03-01T09:00:00,62129.15,0.13483482401682437,25207.140441017706,long,closed,8402.380147005902,2024-03-01T10:00:00,61991.11,8350.201847050143,-52.17829995575994,3,futures,-0.6209942783218736
56,2024-03-01T16:00:00,61427.38,0.13552834650458792,25050.605541150428,long,closed,8350.201847050143,2024-03-01T19:00:00,62215.5,8423.531878114234,73.3300310640916,3,futures,0.8781827362651873
57,2024-03-03T04:00:00,62016.25,0.13542033390409594,25270.595634342702,long,closed,8423.531878114234,2024-03-03T05:00:00,61900.0,8374.136149994876,-49.395728119357955,3,futures,-0.5864016286054152
58,2024-03-03T08:00:00,61597.11,0.13554229640879079,25122.40844998463,long,closed,8374.136149994876,2024-03-03T13:00:00,62393.86,8448.550059142386,74.41390914750991,3,futures,0.8886159457480947
59,2024-03-05T05:00:00,66961.09,0.12579252232848898,25345.65017742716,long,closed,8448.550059142386,2024-03-06T06:00:00,65737.22,8260.98146394813,-187.56859519425598,3,futures,-2.220127641799119
60,2024-03-06T23:00:00,66074.04,0.12465105084472339,24782.94439184439,long,closed,8260.98146394813,2024-03-07T11:00:00,66905.34,8331.481117185382,70.49965323725155,3,futures,0.8534052950599058
61,2024-03-08T00:00:00,67072.65,0.12384312642834042,24994.443351556147,long,closed,8331.481117185382,2024-03-08T12:00:00,67455.22,8345.511473372806,14.030356187424331,3,futures,0.1684017042117958
62,2024-03-09T01:00:00,67910.95,0.12252037320863113,25036.53442011842,long,closed,8345.511473372806,2024-03-10T02:00:00,68822.58,8423.736018594092,78.22454522128646,3,futures,0.9373247579955946
63,2024-03-10T15:00:00,69194.83,0.12137416640142493,25271.208055782277,long,closed,8423.736018594092,2024-03-11T08:00:00,71190.0,8631.986279211324,208.2502606172311,3,futures,2.4721840779144966
64,2024-03-12T00:00:00,71988.27,0.11954850867195015,25895.95883763397,long,closed,8631.986279211324,2024-03-13T19:00:00,73349.24,8760.023461966732,128.03718275540814,3,futures,1.4832876074393653
65,2024-03-13T23:00:00,73072.41,0.11952176466577237,26280.070385900195,long,closed,8760.023461966732,2024-03-15T01:00:00,71631.99,8553.020269469638,-207.00319249709355,3,futures,-2.3630438137047904
66,2024-03-15T03:00:00,68224.01,0.12499061853240859,25659.060808408914,long,closed,8553.020269469638,2024-03-15T14:00:00,68622.81,8568.630259864622,15.60999039498347,3,futures,0.18250851632730658
67,2024-03-16T12:00:00,67884.01,0.12584590051596875,25705.890779593865,long,closed,8568.630259864622,2024-03-17T06:00:00,64961.11,8166.914297080435,-401.71596278418656,3,futures,-4.68821679312994
68,2024-03-17T07:00:00,65636.67,0.12405281307216216,24500.742891241305,long,closed,8166.914297080435,2024-03-17T09:00:00,66461.25,8236.460317769444,69.54602068900931,3,futures,0.8515581057814137
69,2024-03-18T10:00:00,68130.0,0.12053061700889675,24709.380953308333,long,closed,8236.460317769444,2024-03-19T17:00:00,64868.01,7810.762688169845,-425.69762959959917,3,futures,-5.168453597490097
70,2024-03-20T00:00:00,63230.02,0.12315875275866331,23432.288064509536,long,closed,7810.762688169845,2024-03-20T08:00:00,62684.71,7712.450529937871,-98.31215823197454,3,futures,-1.258675524489794
71,2024-03-22T05:00:00,66430.01,0.115750594924614,23137.35158981361,long,closed,7712.450529937871,2024-03-22T06:00:00,66448.08,7683.713386806747,-28.737143131123958,3,futures,-0.37260716317820686
72,2024-03-22T10:00:00,64656.37,0.11848271479896454,23051.14016042024,long,closed,7683.713386806747,2024-03-23T23:00:00,63990.01,7574.128394708076,-109.58499209867114,3,futures,-1.4261983312239823
73,2024-03-24T00:00:00,64524.0,0.11703251518076918,22722.38518412423,long,closed,7574.128394708076,2024-03-24T09:00:00,64880.02,7585.47885365303,11.35045894495397,3,futures,0.14985828538216506
74,2024-03-25T14:00:00,69377.19,0.10900877387931207,22756.43656095909,long,closed,7585.47885365303,2024-03-25T15:00:00,69792.05,7600.337851226619,14.858997573589477,3,futures,0.1958874035544067
75,2024-03-28T00:00:00,69682.0,0.10874453714980827,22801.013553679855,long,closed,7600.337851226619,2024-03-28T01:00:00,69442.6,7543.951892083797,-56.385959142821775,3,futures,-0.7418875350879484
76,2024-03-29T23:00:00,69850.54,0.10767733558548791,22631.85567625139,long,closed,7543.951892083797,2024-03-30T00:00:00,69932.9,7522.658153424601,-21.293738659196606,3,futures,-0.2822623866615692
77,2024-03-30T20:00:00,69812.5,0.10743190945696439,22567.974460273803,long,closed,7522.658153424601,2024-04-01T03:00:00,70588.01,7575.821294368228,53.163140943627695,3,futures,0.7067068562649714
78,2024-04-01T04:00:00,70429.99,0.10724257990786486,22727.463883104683,long,closed,7575.821294368228,2024-04-01T21:00:00,69586.0,7455.119583303215,-120.70171106501311,3,futures,-1.5932491854677377
79,2024-04-02T03:00:00,66703.97,0.11142896329188962,22365.358749909647,long,closed,7455.119583303215,2024-04-02T19:00:00,65914.9,7337.484143516086,-117.63543978712914,3,futures,-1.5779148606896998
80,2024-04-04T04:00:00,65480.41,0.11172000436597049,22012.45243054826,long,closed,7337.484143516086,2024-04-04T08:00:00,66220.01,7390.701706508295,53.217562992208514,3,futures,0.7252835161386306
81,2024-04-05T03:00:00,67863.99,0.10857790120193006,22172.105119524884,long,closed,7390.701706508295,2024-04-05T16:00:00,67953.8,7370.90270171302,-19.799004795274413,3,futures,-0.2678907305626921
82,2024-04-05T20:00:00,67643.48,0.10864003439219688,22112.70810513906,long,closed,7370.90270171302,2024-04-06T00:00:00,67900.57,7369.343539789723,-1.5591619232973244,3,futures,-0.02115293046718314
83,2024-04-06T03:00:00,67788.01,0.10838547272844201,22108.03061936917,long,closed,7369.343539789723,2024-04-06T06:00:00,68109.42,7374.689612276043,5.346072486319827,3,futures,0.07254475866751431
84,2024-04-06T16:00:00,68143.48,0.10789829846434633,22124.068836828126,long,closed,7374.689612276043,2024-04-06T17:00:00,68287.3,7360.715393247633,-13.974219028409607,3,futures,-0.1894889108979947
85,2024-04-07T16:00:00,70074.0,0.10472690651408353,22082.1461797429,long,closed,7360.715393247633,2024-04-07T17:00:00,69798.01,7302.419938470928,-58.2954547767049,3,futures,-0.7919808287952912
86,2024-04-07T19:00:00,69068.01,0.10541077813962667,21907.259815412785,long,closed,7302.419938470928,2024-04-08T08:00:00,71968.0,7578.6166782715,276.1967398005718,3,futures,3.78226316930228
87,2024-04-10T03:00:00,69150.18,0.10926769573465588,22735.8500348145,long,closed,7578.6166782715,2024-04-10T12:00:00,67976.0,7420.153304373709,-158.46337389779092,3,futures,-2.090927416240984
88,2024-04-10T13:00:00,68259.77,0.10837851994609106,22260.45991312113,long,closed,7420.153304373709,2024-04-10T17:00:00,69350.11,7508.54621761871,88.39291324500118,3,futures,1.1912545417747555
89,2024-04-11T12:00:00,70858.83,0.10564696847190186,22525.63865285613,long,closed,7508.54621761871,2024-04-12T04:00:00,71115.99,7505.67556462471,-2.870652994000011,3,futures,-0.03823180827287054
90,2024-04-12T13:00:00,69888.0,0.10707358255967886,22517.02669387413,long,closed,7505.67556462471,2024-04-13T19:00:00,64788.01,6930.1472532746875,-575.5283113500227,3,futures,-7.6679081902043205
91,2024-04-13T20:00:00,61816.02,0.11177291600971502,20790.44175982406,long,closed,6930.1472532746875,2024-04-14T07:00:00,64464.3,7198.157426735547,268.01017346085973,3,futures,3.8673084952735692
92,2024-04-15T15:00:00,64568.81,0.11114596899734315,21594.472280206643,long,closed,7198.157426735547,2024-04-16T08:00:00,63288.48,7027.225176533003,-170.9322502025443,3,futures,-2.3746667385692977
93,2024-04-16T15:00:00,61762.2,0.11343740185750191,21081.675529599008,long,closed,7027.225176533003,2024-04-17T09:00:00,63320.16,7175.691561165717,148.46638463271393,3,futures,2.112731283017766
94,2024-04-17T10:00:00,62898.04,0.11374224835117629,21527.07468349715,long,closed,7175.691561165717,2024-04-19T01:00:00,61022.0,6933.838699406593,-241.8528617591237,3,futures,-3.370446732521404
95,2024-04-19T02:00:00,61359.58,0.11266434977730247,20801.516098219778,long,closed,6933.838699406593,2024-04-19T07:00:00,64547.18,7264.893898593844,331.05519918725076,3,futures,4.774486594497551
96,2024-04-20T15:00:00,64808.35,0.1117618210754951,21794.68169578153,long,closed,7264.893898593844,2024-04-20T16:00:00,64739.24,7228.139982086092,-36.753916507752365,3,futures,-0.5059112634097307
97,2024-04-21T09:00:00,64900.32,0.11103882942549179,21684.419946258276,long,closed,7228.139982086092,2024-04-22T04:00:00,65738.48,7292.224343543691,64.0843614575997,3,futures,0.8865954673875187
98,2024-04-23T04:00:00,66244.02,0.1097510034945503,21876.673030631075,long,closed,7292.224343543691,2024-04-23T18:00:00,66783.56,7322.233164211571,30.008820667880173,3,futures,0.41151806711006156
99,2024-04-23T21:00:00,66352.01,0.11002329039796892,21966.699492634714,long,closed,7322.233164211571,2024-04-24T05:00:00,66735.06,7335.068475219774,12.835311008202552,3,futures,0.1752923011375307
100,2024-04-24T09:00:00,66366.01,0.11019290250828874,22005.205425659322,long,closed,7335.068475219774,2024-04-25T05:00:00,64223.36,7069.881488787496,-265.186986432278,3,futures,-3.6153307542821866
101,2024-04-25T13:00:00,63428.97,0.11112701095920577,21209.644466362486,long,closed,7069.881488787496,2024-04-25T16:00:00,64445.45,7154.468598192526,84.58710940502988,3,futures,1.1964431021818545
102,2024-04-26T11:00:00,64244.02,0.11102987005479963,21463.40579457758,long,closed,7154.468598192526,2024-04-27T13:00:00,63227.09,7013.075491056477,-141.39310713604846,3,futures,-1.976290834119665
103,2024-04-28T12:00:00,63590.03,0.10995491375901707,21039.22647316943,long,closed,7013.075491056477,2024-04-28T19:00:00,63730.49,7000.47305123813,-12.602439818347193,3,futures,-0.17969918952702724
104,2024-04-29T14:00:00,62834.99,0.11107619547778103,21001.419153714392,long,closed,7000.47305123813,2024-04-29T15:00:00,63039.07,6995.137921995464,-5.335129242665971,3,futures,-0.0762109817953327
105,2024-04-30T08:00:00,61919.32,0.11263289887921052,20985.41376598639,long,closed,6995.137921995464,2024-05-01T07:00:00,57499.99,6469.914168666391,-525.2237533290736,3,futures,-7.508411688032101
106,2024-05-01T08:00:00,57169.69,0.11283084491380645,19409.742505999173,long,closed,6469.914168666391,2024-05-01T19:00:00,56954.47,6419.794750746324,-50.11941792006655,3,futures,-0.7746535211053285
107,2024-05-03T08:00:00,59225.99,0.10806970666921878,19259.38425223897,long,closed,6419.794750746324,2024-05-03T13:00:00,61689.94,6660.146906521465,240.352155775141,3,futures,3.7439227437481515
108,2024-05-04T12:00:00,64066.35,0.10364515015763971,19980.440719564394,long,closed,6660.146906521465,2024-05-04T13:00:00,63730.01,6598.701149541882,-61.445756979583166,3,futures,-0.9225886131643213
109,2024-05-04T14:00:00,63819.09,0.10308678870371321,19796.103448625647,long,closed,6598.701149541882,2024-05-05T19:00:00,63879.94,6578.592699308692,-20.108450233189615,3,futures,-0.3047334585623007
110,2024-05-05T20:00:00,63738.78,0.10290214091344023,19735.77809792608,long,closed,6578.592699308692,2024-05-06T08:00:00,65143.04,6696.654923328263,118.06222401957075,3,futures,1.7946425537482602
