,timestamp,open,high,low,close,volume,price,balance,position,position_value,total_balance,signal,position_change,market_type,leverage
0,2024-01-01T04:00:00,42330.5,42500.0,42180.77,42492.46,2706.9988,42492.46,0.0,0.23462986139187988,9970.0,9970.0,1.0,1.0,futures,3
1,2024-01-01T08:00:00,42492.46,42762.39,42452.58,42690.2,2948.80274,42690.2,10006.379313082838,0.0,0.0,10006.379313082838,0.0,-1.0,futures,3
2,2024-01-01T12:00:00,42690.21,42847.07,42580.0,42783.05,2936.44406,42783.05,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
3,2024-01-01T16:00:00,42783.05,43550.0,42664.42,43517.99,5686.97164,43517.99,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
4,2024-01-01T20:00:00,43517.98,44184.1,43361.6,44179.55,8946.99844,44179.55,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
5,2024-01-02T00:00:00,44179.55,45500.0,44148.34,45402.38,17093.28659,45402.38,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
6,2024-01-02T04:00:00,45402.38,45643.75,45121.96,45455.53,8388.42302,45455.53,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
7,2024-01-02T08:00:00,45455.52,45879.63,45200.0,45433.99,10027.39458,45433.99,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
8,2024-01-02T12:00:00,45433.99,45800.0,44833.33,45184.82,13236.12915,45184.82,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
9,2024-01-02T16:00:00,45184.83,45399.84,44790.96,45039.49,9745.60445,45039.49,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
10,2024-01-02T20:00:00,45039.49,45297.26,44600.0,44946.91,6655.56882,44946.91,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
11,2024-01-03T00:00:00,44946.91,45410.91,44862.11,45262.69,4750.68596,45262.69,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
12,2024-01-03T04:00:00,45262.7,45384.84,44940.93,45011.77,4691.11517,45011.77,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
13,2024-01-03T08:00:00,45011.77,45500.0,43500.0,43702.88,13237.52778,43702.88,10006.379313082838,0.0,0.0,10006.379313082838,0.0,0.0,futures,3
14,2024-01-03T12:00:00,43702.89,43716.0,40750.0,43000.01,35484.1521,43000.01,10006.379313082838,0.0,0.0,10006.379313082838,-1.0,-1.0,futures,3
15,2024-01-03T16:00:00,43000.01,43567.92,42000.0,42596.67,16895.34192,42596.67,0.0,0.23420516615837786,9976.360175143589,9976.360175143589,0.0,1.0,futures,3
16,2024-01-03T20:00:00,42596.66,42966.27,42518.7,42845.23,6135.7288,42845.23,0.0,0.23420516615837786,10034.574211243917,10034.574211243917,0.0,0.0,futures,3
17,2024-01-04T00:00:00,42845.23,43220.56,42613.77,43102.8,5488.13855,43102.8,0.0,0.23420516615837786,10094.89843589133,10094.89843589133,0.0,0.0,futures,3
